,Autoridad Administrativa del Agua ,Administración Local del Agua ,Departamento,Provincia,Distrito,Sector,Zona,Este (Inicial),Norte (Inicial),Este (Final),Norte (Final),Longitud,Propuesta de Actividad,Latitud
473,Chaparra Chincha,Ica,ICA,ICA,SANTIAGO,Cau Santiago,18,421412.0,8433025.0,421412.0,8433025.0,-75.72825934723184,Construccion de dique enrocado,-14.172939610060498
474,Chaparra Chincha,Ica,ICA,ICA,SANTIAGO,Pampa de los Castillos,18,432223.0,8428670.0,432223.0,8428670.0,-75.62818907063472,Enrocado,-14.212597789522098
475,Chaparra Chincha,Ica,ICA,ICA,SANTIAGO,Puente Sacta,18,424900.0,8423432.0,424900.0,8423432.0,-75.69620375650219,Enrocado,-14.259767465143064
476,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Bocatoma Carhuas,18,453554.0,8445124.0,453554.0,8445124.0,-75.43020851041749,Enrocado,-14.064264185558093
477,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Carhuas,18,453700.0,8445377.0,453700.0,8445377.0,-75.42885194258474,Enrocado,-14.061979041614013
478,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Chullca I,18,452870.0,8444202.0,452870.0,8444202.0,-75.43655978395618,Construccion de dique enrocado,-14.072589248541485
479,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Palmar I,18,451220.0,8443115.0,451220.0,8443115.0,-75.45186252739663,Enrocado,-14.082389405322179
480,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Palmar II,18,450798.0,8442908.0,450798.0,8442908.0,-75.45577525337663,Enrocado,-14.084253672695969
481,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Pampahuasi,18,450346.0,8442215.0,450346.0,8442215.0,-75.45997473531654,Construccion de dique enrocado,-14.090511580696154
482,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Pampahuasi II,18,449315.0,8441859.0,449315.0,8441859.0,-75.46953186043876,Construccion de dique enrocado,-14.093711989520466
483,Chaparra Chincha,Ica,ICA,ICA,YAUCA DEL ROSARIO,Tinco,18,460945.0,8452034.0,460945.0,8452034.0,-75.3616520834637,Enrocado,-14.001897645701122
484,Chaparra Chincha,Pisco,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,Mollepampa,18,455693.0,8528642.0,455693.0,8528642.0,-75.40908938226545,"Descolmatacion, encauzamiento y construccion de enrocado",-13.309129395359355
485,Chaparra Chincha,Pisco,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,Mollepampa,18,454916.0,8528523.0,454916.0,8528523.0,-75.41626517842965,"Descolmatacion, encauzamiento y construccion de enrocado",-13.3101937747095
486,Chaparra Chincha,Pisco,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,Paracas,18,447455.0,8504584.0,447455.0,8504584.0,-75.48558643740901,"Limpieza, descolmatacion y construcción Dique con enrocado",-13.526530313709493
487,Chaparra Chincha,Pisco,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,Ticrapo,18,453348.0,8520420.0,453348.0,8520420.0,-75.4308722775211,"Limpieza, descolmatacion y construcción Dique con enrocado",-13.383438720776244
488,Chaparra Chincha,Pisco,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,Ticrapo,18,453447.0,8520429.0,453447.0,8520429.0,-75.42995779921755,"Limpieza, descolmatacion y construcción Dique con enrocado",-13.383358897637724
489,Chaparra Chincha,Pisco,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,Ticrapo,18,455098.0,8527897.0,455098.0,8527897.0,-75.41459441574268,Dique con enrocado,-13.315856975762493
490,Chaparra Chincha,Pisco,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Chillin Huaycco,18,467057.0,8505662.0,467057.0,8505662.0,-75.30442757588533,Dique con enrocado,-13.51706862242413
491,Chaparra Chincha,Pisco,HUANCAVELICA,HUAYTARA,HUAYTARA,Armancca,18,468783.0,8498304.0,468783.0,8498304.0,-75.28855792284783,"Limpieza, descolmatacion y construcción Dique con enrocado",-13.583620089316474
492,Chaparra Chincha,Pisco,HUANCAVELICA,HUAYTARA,HUAYTARA,Ccallarpo Saya,18,458448.0,8495889.0,458448.0,8495889.0,-75.38412452919952,"Limpieza, descolmatacion y construcción Dique con enrocado",-13.60532790219851
493,Chaparra Chincha,Pisco,HUANCAVELICA,HUAYTARA,HUAYTARA,Chocorvo,18,462707.0,8495826.0,462707.0,8495826.0,-75.34475386197293,"Limpieza, descolmatacion y construcción Dique",-13.605955177219096
494,Chaparra Chincha,Pisco,HUANCAVELICA,HUAYTARA,HUAYTARA,Huaytara,18,461938.0,8495974.0,461938.0,8495974.0,-75.35186078580024,"Descolmatacion, encauzamiento y construccion de enrocado",-13.604607000138369
495,Chaparra Chincha,Pisco,HUANCAVELICA,HUAYTARA,HUAYTARA,Quicsamallo,18,461324.0,8496084.0,461324.0,8496084.0,-75.35753528426821,"Limpieza, descolmatacion y construcción Dique con enrocado",-13.603604283397946
496,Chaparra Chincha,Pisco,HUANCAVELICA,HUAYTARA,HUAYTARA,Tsej Tsi,18,459450.0,8496323.0,459450.0,8496323.0,-75.37485557925254,"Limpieza, descolmatacion y construcción Dique con enrocado",-13.601417749815411
497,Chaparra Chincha,Pisco,ICA,PISCO,HUANCANO,Huayrani,18,444268.0,8503679.0,444268.0,8503679.0,-75.51505537424282,Descolmatacion y encauzamiento,-13.534654442948712
498,Chaparra Chincha,Pisco,ICA,PISCO,HUANCANO,Hueque,18,446183.0,8504696.0,446183.0,8504696.0,-75.4973390166272,Descolmatacion y encauzamiento,-13.525494533891662
499,Chaparra Chincha,Pisco,ICA,PISCO,HUANCANO,Matacaballo,18,436374.0,8497216.0,436374.0,8497216.0,-75.58815016685217,Limpieza y descolmatacion,-13.592931039302824
500,Chaparra Chincha,Pisco,ICA,PISCO,HUANCANO,Yanarumi,18,445383.0,8504052.0,445383.0,8504052.0,-75.50474411931727,Descolmatacion y encauzamiento,-13.531302780769668
501,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,Cuchilla Nueva,18,386843.0,8484145.0,386843.0,8484145.0,-76.04648668015683,Dique con enrocado,-13.709601599513352
502,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,Cuchilla Nueva Arenal,18,388243.0,8483702.0,388243.0,8483702.0,-76.03355836607238,Dique con enrocado,-13.713661098923312
503,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,El Palmar,18,396134.0,8481823.0,396134.0,8481823.0,-75.96065696147731,Dique con enrocado,-13.730943348140045
504,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,Guayaquil,18,406537.0,8482974.0,406537.0,8482974.0,-75.86440965975005,Dique con enrocado,-13.720892573516114
505,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,La Floresta,18,399949.0,8481247.0,399949.0,8481247.0,-75.92539576360177,Dique con enrocado,-13.736285728147095
506,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,Montesierpe,18,409140.0,8483807.0,409140.0,8483807.0,-75.8403104044372,Dique con enrocado,-13.713444281603431
507,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,Pacuri-San Ignacio,18,405617.0,8482509.0,405617.0,8482509.0,-75.87293329590007,Dique con enrocado,-13.72506679224838
508,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,Pariahuana,18,416343.0,8488382.0,416343.0,8488382.0,-75.77356337567304,Dique con enrocado,-13.6722973737458
509,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,San Ignacio I,18,402817.0,8481728.0,402817.0,8481728.0,-75.89885471759747,Dique con enrocado,-13.732034999710791
510,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,San Ignacio II,18,404900.0,8482431.0,404900.0,8482431.0,-75.8795667907636,Dique con enrocado,-13.725748476208032
511,Chaparra Chincha,Pisco,ICA,PISCO,HUMAY,San Tadeo,18,391594.0,8483405.0,391594.0,8483405.0,-76.00258223686264,Dique con enrocado,-13.716473852238222
512,Chaparra Chincha,Pisco,ICA,PISCO,INDEPENDENCIA,Chacarilla Mencia,18,383513.0,8485058.0,383513.0,8485058.0,-76.07724142470711,Dique con enrocado,-13.701215275462712
513,Chaparra Chincha,Pisco,ICA,PISCO,INDEPENDENCIA,Dos Palmas,18,395842.0,8482100.0,395842.0,8482100.0,-75.9633471767494,Dique con enrocado,-13.728428493686298
514,Chaparra Chincha,Pisco,ICA,PISCO,INDEPENDENCIA,Manrique Condor,18,388897.0,8483733.0,388897.0,8483733.0,-76.02750947257668,Dique con enrocado,-13.71340605004679
515,Chaparra Chincha,Pisco,ICA,PISCO,PISCO,Esperanza,18,370262.0,8482607.0,370262.0,8482607.0,-76.19987768074884,Limpieza de Dren,-13.72280896124202
516,Chaparra Chincha,Pisco,ICA,PISCO,PISCO,Figueroa,18,370646.0,8486563.0,370646.0,8486563.0,-76.1961458550395,Dique con enrocado,-13.68706302595294
517,Chaparra Chincha,Pisco,ICA,PISCO,PISCO,Huamani,18,374059.0,8486162.0,374059.0,8486162.0,-76.16460811061269,Dique con enrocado,-13.690838632951225
518,Chaparra Chincha,Pisco,ICA,PISCO,PISCO,Pachinga,18,374513.0,8483746.0,374513.0,8483746.0,-76.16051765641691,Limpieza de Dren,-13.712699834010865
519,Chaparra Chincha,Pisco,ICA,PISCO,PISCO,San Andres Del Valle,18,369853.0,8482319.0,369853.0,8482319.0,-76.20367298910658,Limpieza de Dren,-13.725394136661484
520,Chaparra Chincha,Pisco,ICA,PISCO,SAN CLEMENTE,Mareategui,18,372542.0,8486524.0,372542.0,8486524.0,-76.17861780624055,Dique con enrocado,-13.68749966007675
521,Chaparra Chincha,Pisco,ICA,PISCO,SAN CLEMENTE,Santa Clara,18,381412.0,8485752.0,381412.0,8485752.0,-76.0966393389593,Dique con enrocado,-13.694855771704368
522,Chaparra Chincha,Pisco,ICA,PISCO,TUPAC AMARU INCA,Chongos,18,381406.0,8485600.0,381406.0,8485600.0,-76.09670118665439,Dique con enrocado,-13.696229690252187
523,Chaparra Chincha,Pisco,ICA,PISCO,TUPAC AMARU INCA,Montefertil,18,383300.0,8484923.0,383300.0,8484923.0,-76.07921651609232,Dique con enrocado,-13.702427172583814
524,Chaparra Chincha,Pisco,ICA,PISCO,TUPAC AMARU INCA,Nuñez Bajo,18,379679.0,8485952.0,379679.0,8485952.0,-76.11265458309383,Dique con enrocado,-13.692976148062048
525,Chaparra Chincha,Rio Seco,ICA,ICA,SALAS,Villacuri,18,410544.0,8463409.0,410544.0,8463409.0,-75.82797714551259,Limpieza y Descolmatacion y conformacion de dique seco semi compactado ambas margenes,-13.897910307973634
526,Chaparra Chincha,Rio Seco,ICA,ICA,SALAS,Villacuri,18,406689.0,8462449.0,406689.0,8462449.0,-75.8636872024599,Limpieza y Descolmatacion y conformacion de dique seco semi compactado ambas margenes,-13.9064661115341
527,Chaparra Chincha,Rio Seco,ICA,ICA,SALAS,Villacuri,18,396956.14,8466079.61,396956.14,8466079.61,-75.95363191673592,Limpieza y Descolmatacion y conformacion de dique seco semi compactado ambas margenes,-13.87330698204815
528,Chaparra Chincha,San Juan,HUANCAVELICA,CASTROVIRREYNA,TANTARA,CC.PP. Tantara,18,430295.0,8554320.0,430295.0,8554320.0,-75.64297500603533,"Limpieza y descolmatación y construcción muros con gaviones, concreto ciclopeo, enrocado",-13.0764630413019
529,Chaparra Chincha,San Juan,ICA,CHINCHA,ALTO LARAN,Ayoque,18,398152.0,8519062.0,398152.0,8519062.0,-75.94066821293389,Descolmatacion y construccion de dique con enrocado,-13.3943341069292
530,Chaparra Chincha,San Juan,ICA,CHINCHA,ALTO LARAN,El Taro-Uyachu,18,383234.0,8511034.0,383234.0,8511034.0,-76.07875896434844,Descolmatación y construcción de dique enrocado,-13.466363098535096
531,Chaparra Chincha,San Juan,ICA,CHINCHA,ALTO LARAN,Hornillo Alto,18,381220.0,8511256.0,381220.0,8511256.0,-76.09735404546441,Descolmatacion y construccion de dique con enrocado,-13.464275526796008
532,Chaparra Chincha,San Juan,ICA,CHINCHA,ALTO LARAN,Huampali,18,386866.0,8512176.0,386866.0,8512176.0,-76.04516343386923,Descolmatación y construcción de dique enrocado,-13.456180166813587
533,Chaparra Chincha,San Juan,ICA,CHINCHA,ALTO LARAN,Juncal,18,385633.0,8511672.0,385633.0,8511672.0,-76.05657285341258,Descolmatación y construcción de dique enrocado,-13.460689171374154
534,Chaparra Chincha,San Juan,ICA,CHINCHA,ALTO LARAN,Piedra Rajada,18,404202.0,8527444.0,404202.0,8527444.0,-75.88451917315511,Descolmatacion y construccion de dique con enrocado,-13.318751122277716
535,Chaparra Chincha,San Juan,ICA,CHINCHA,ALTO LARAN,Viña Vieja,18,398468.0,8521816.0,398468.0,8521816.0,-75.93765357349882,Descolmatacion y construccion de dique con enrocado,-13.369445410740871
536,Chaparra Chincha,San Juan,ICA,CHINCHA,CHINCHA BAJA,Campo Alegre,18,374218.0,8505163.0,374218.0,8505163.0,-76.16229958067632,Descolmatacion y construccion de dique con enrocado,-13.519068633164148
537,Chaparra Chincha,San Juan,ICA,CHINCHA,EL CARMEN,Cavero-Luricancha,18,381126.0,8507539.0,381126.0,8507539.0,-76.09837582071057,Descolmatación y construcción de dique enrocado,-13.497876037442298
538,Chaparra Chincha,San Juan,ICA,CHINCHA,EL CARMEN,Guayabo,18,383199.0,8508447.0,383199.0,8508447.0,-76.07918719860588,Descolmatación y construcción de dique enrocado,-13.489750171096734
539,Chaparra Chincha,San Juan,ICA,CHINCHA,EL CARMEN,Las Huacas,18,382329.0,8508037.0,382329.0,8508037.0,-76.08724134752877,Descolmatacion y construccion de dique con enrocado,-13.493422179300676
540,Chaparra Chincha,San Juan,ICA,CHINCHA,EL CARMEN,Punta La Isla,18,388849.0,8510877.0,388849.0,8510877.0,-76.02689609648147,Descolmatación y construcción de dique enrocado,-13.46799977778855
541,Chaparra Chincha,San Juan,ICA,CHINCHA,EL CARMEN,Ronceros Alto,18,385819.0,8509712.0,385819.0,8509712.0,-76.054932365763,Descolmatacion y construccion de dique con enrocado,-13.478416437543965
542,Chaparra Chincha,San Juan,ICA,CHINCHA,EL CARMEN,Viña Vieja,18,388828.0,8510757.0,388828.0,8510757.0,-76.02709471698901,Descolmatacion y construccion de dique con enrocado,-13.469083896010666
543,Chaparra Chincha,San Juan,ICA,CHINCHA,EL CARMEN,Viña Vieja,18,390335.0,8511410.0,390335.0,8511410.0,-76.01314856791163,Descolmatación y construcción de dique enrocado,-13.463236654657642
544,Chaparra Chincha,San Juan,ICA,CHINCHA,TAMBO DE MORA,Cruz Verde,18,372837.0,8511281.0,372837.0,8511281.0,-76.17478851455424,Limpieza y descolmatacion de cauce,-13.463699579156621
545,Chaparra Chincha,San Juan,ICA,CHINCHA,TAMBO DE MORA,Tambo Mora,18,372858.0,8511340.0,372858.0,8511340.0,-76.17459193439727,Descolmatacion y construccion de dique con enrocado,-13.463167097341406
546,Huallaga,Alto Huallaga,HUANUCO,AMBO,AMBO,Matichico,18,372257.0,8873781.0,372257.0,8873781.0,-76.16617982547454,"Limpieza, descolmatacion y proteccion con enrocado",-10.186105378476535
547,Huallaga,Alto Huallaga,HUANUCO,AMBO,TOMAY KICHWA,Andahuaylla,18,368230.0,8883577.0,368230.0,8883577.0,-76.2026067142175,Limpieza y descolmatacion,-10.097391974283587
548,Huallaga,Alto Huallaga,HUANUCO,HUANUCO,CHURUBAMBA,Puamba,18,371791.0,8916817.0,371791.0,8916817.0,-76.16904255727198,"Limpieza, descolmatacion y proteccion con enrocado",-9.796929323281223
549,Huallaga,Alto Huallaga,HUANUCO,HUANUCO,CHURUBAMBA,Shihually,18,371175.0,8916000.0,371175.0,8916000.0,-76.17468458862193,"Limpieza, descolmatacion y proteccion con enrocado",-9.804297876797662
550,Huallaga,Alto Huallaga,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN, ,18,347795.0,8899050.0,347795.0,8899050.0,-76.38847680027041,"Limpieza, descolmatacion y proteccion con enrocado",-9.956754088398135
551,Huallaga,Alto Huallaga,HUANUCO,PACHITEA,MOLINO,Callagan,18,384923.0,8898414.0,384923.0,8898414.0,-76.04984386960807,"Limpieza, descolmatacion y proteccion con enrocado",-9.963740938157782
552,Huallaga,Alto Huallaga,HUANUCO,PACHITEA,MOLINO,Oroya,18,387523.0,8902772.0,387523.0,8902772.0,-76.02600386433656,"Limpieza, descolmatacion y proteccion con gaviones",-9.924404620249284
553,Huallaga,Alto Huallaga,HUANUCO,PACHITEA,MOLINO,Pueblo Joven,18,386474.0,8900374.0,386474.0,8900374.0,-76.03563987957706,"Limpieza, descolmatacion y proteccion con gaviones",-9.946060611507452
554,Huallaga,Alto Huallaga,HUANUCO,PACHITEA,MOLINO,Santa Rosa,18,386583.61,8900222.49,386583.61,8900222.49,-76.03464438723539,"Limpieza, descolmatacion y proteccion con enrocado",-9.947433827914944
555,Huallaga,Alto Huallaga,PASCO,DANIEL ALCIDES CARRION,PAUCAR,Huertapampa,18,342704.0,8848141.0,342704.0,8848141.0,-76.43696899396672,"Limpieza, descolmatacion y proteccion con enrocado",-10.416857453330715
556,Huallaga,Alto Huallaga,PASCO,DANIEL ALCIDES CARRION,PAUCAR,Misca,18,350435.0,8857142.0,350435.0,8857142.0,-76.36600403234135,"Limpieza, descolmatacion y proteccion con enrocado",-10.335781652475731
557,Huallaga,Alto Huallaga,PASCO,DANIEL ALCIDES CARRION,TAPUC,Shogosh,18,341800.0,8846984.0,341800.0,8846984.0,-76.44527385230973,"Limpieza, descolmatacion y proteccion con enrocado",-10.427281227573694
558,Huallaga,Alto Huallaga,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,Area Urbana del distrito de Yanahuanca,18,332830.0,8840310.0,332830.0,8840310.0,-76.5274968248378,"Limpieza, descolmatacion y proteccion con enrocado",-10.487240618495855
559,Huallaga,Alto Huallaga,PASCO,PASCO,HUARIACA,Anexo de Nuevo Oriente,18,368410.0,8848625.0,368410.0,8848625.0,-76.20215576840842,"Limpieza, descolmatacion y proteccion con enrocado",-10.413449067285006
560,Huallaga,Alto Huallaga,PASCO,PASCO,PALLANCHACRA,Anexo de Macarcancha,18,363484.0,8843344.0,363484.0,8843344.0,-76.24734083267018,"Limpieza, descolmatacion y proteccion con enrocado",-10.461028689536272
561,Huallaga,Alto Huallaga,PASCO,PASCO,PALLANCHACRA,Anexo de Salkachupan,18,367584.0,8851313.0,367584.0,8851313.0,-76.20960702908904,"Limpieza, descolmatacion y proteccion con enrocado",-10.389114881001785
562,Huallaga,Alto Huallaga,PASCO,PASCO,PALLANCHACRA,Barrio Chalguayoc,18,364609.0,8847146.0,364609.0,8847146.0,-76.23692747693148,"Limpieza, descolmatacion y proteccion con enrocado",-10.426690266418923
563,Huallaga,Alto Huallaga,PASCO,PASCO,PALLANCHACRA,Centro poblado de Jarria,18,362809.0,8843411.0,362809.0,8843411.0,-76.25350482692743,"Limpieza, descolmatacion y proteccion con enrocado",-10.460398677170588
564,Huallaga,Alto Mayo,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Atumplaya,18,251599.0,9352396.0,251599.0,9352396.0,-77.24337770152891,Descolmataciom de cauce,-5.854382901292149
565,Huallaga,Alto Mayo,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Santa Rosa del Mayo,18,236529.0,9368077.0,236529.0,9368077.0,-77.37880928786869,Descolmatacion y conformacon de espigon,-5.712088720046101
566,Huallaga,Alto Mayo,SAN MARTIN,MOYOBAMBA,SORITOR,San Marcos,18,266135.0,9311045.0,266135.0,9311045.0,-77.11361151795917,Descolmatacion y conformacion de dique,-6.228710461486675
567,Huallaga,Alto Mayo,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Los Olivos,18,243494.0,9343141.0,243494.0,9343141.0,-77.31688344652325,Conformacion dique enrocado,-5.937740514516926
568,Huallaga,Alto Mayo,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Monterrey,18,244530.0,9343194.0,244530.0,9343194.0,-77.30752896771017,Conformacion dique enrocado,-5.937300565246614
569,Huallaga,Alto Mayo,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Ucrania,18,246945.0,9342475.0,246945.0,9342475.0,-77.28575415954919,Conformacion dique enrocado,-5.943890235812366
570,Huallaga,Alto Mayo,SAN MARTIN,RIOJA,SAN FERNANDO,Villa Florida,18,250143.0,9357798.0,250143.0,9357798.0,-77.25632519199536,Descolmatacion y limpieza,-5.805499772628274
571,Huallaga,Huallaga Central,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Totora,18,226399.0,9281294.0,226399.0,9281294.0,-77.47381092061416,Limpieza y Descolmatacion de quebrada,-6.496031282535284
572,Huallaga,Huallaga Central,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,Totora,18,226092.0,9281663.0,226092.0,9281663.0,-77.47656864196561,Limpieza y Descolmatacion de quebrada,-6.49268282164203
